address,balance_sats
1LveowuJgpBfiY6Cz6UZeYJMKPdic49o44,1362056
1KDMEx7tkZNW1uBZ8DhGroSLVH9TXtEM25,90000
1MEBcGMj6qtCdWJ6ArMcdSu4VsxwprSakP,19385
1DAVHc1Skt6oJFEitFoYco2gSY3zPr4NX4,2500000000
16TUaqP891r5K88hH686RAhUA6q2w6MngY,88231
16aAXNQUFnvxznb6dYfaURXR7TQEQQQkow,80360
137fyqXPPa8N7Hv4dWL6eBWXwYtU4SAjqT,50000
1HbLFYUHcDbzmJrDgKtoCH4iQwmSi5yZfP,30000
1LkP5kjgbBFgSWRWjeR3q74mwfvuEGePsu,990000
1A3vqcSUSr426CLquYoahusBj2MvA65UkW,11927
1NakGVHeXzPpYXXADV6gL2ZnRYfZLKfWS5,697507
19jXek4HRL54JrEwNPyEzitPnkew8XPkd8,382122675
1KhNw1RtKNFJFeR8gzB5yVtHA2owujWMx8,80000
1NJ7zCFLxiA9MK5seLjgVCgGcUvaXWcWXC,1246000
1Mf9pn8yib8bEWoJqxY91pvfNTDcKsNhgW,81610
13qEJ3mbqXjWZfRavXY7BP8scBXP5DETs7,120954
1KdykbCVihpo3Q4RPF6njG5NxxxwK1DBET,10800
1KWTGFdJed2Km2F2KfjxXqYkZbwqP9BUsB,200000
1K1Summ8eCVSdWtHU6TQPK2pmfwaW6z1BN,100000
1LD8vw5zANtTBMV34oC3pedmQydmFKPD29,35000
1J1SMGPzfobKReMvCYfaBf4tshzzeDc9Db,26000
1DN9RQbaxsZvNjJp3uN2dRPEQQpzZPM9dQ,2000
1NnMhoUop7CHKCy5MHYHP24Yx75UhJWQvF,800
1MbCDrD8fkqXr4M2HXYuyzLfYGEN4evUer,40000
15vSQtsaQj3CCXCEsL95Up3udnJYuiW9t4,80000
1AebgmMFHCy52bNHYAjfvzPUi5NHmomhfR,1290000
1r7MeBgFUYjouAywaC1XpWwrpck3sKEjP,40000
1HRRURSfxj8NntfzcPT4ajz7uBefLuwLmB,5000000000
18xph1cecYkJwD81bHSKZ3SrUsPqinU2bA,5000000000
13ph5zPCBLeZcPph9FBZKeeyDjvU2tvcMY,5000000000
1HwmP33SaknLYShXfjVU8KmVThU3JiuVgH,5000000000
1MVXEbi7xErjRaszVDwycUbeR8dYBVNKnE,5000000000
1CQrDCsUkuvB5SUa9G2eAc8xqYZeK68x7j,5000000000
1CFBdvaiZgZPTZERqnezAtDQJuGHKoHSzg,5000000000
14CSP7wTwnse4FXfbqY7XNu89w3Ns7GwiX,5000000000
1B1r9TQDiX2U2boVKToMRjpcYgjvzpkWp7,5000000000
1JYzcC3FH4LLoZrFsDmhNUZDSqTNua63Gm,5000000000
1NY3Pr8EYgy74K5DwQCYkKsE4dYNeiGUGg,5000000000
19RxKcnMuA1BM2aJvEMdR2kGpMzWWZZsgG,5000000000
19Cyr9njynqZb6myzbwdAaxA6mskceYVpy,5000000000
1NsA4Q8K6QPe6E5EobvBxf4BaMZ2fwVZFq,5000000000
1LcKE8oCKP668wukHAvTYyGWtFXA3RPard,5000000000
15jqawy4NJNZrpVk6WsHucecVKs79zWuWr,5000000000
1BHEaAyq1SstBkKm45MVxW5yQn1ZVeDAJe,5000000000
1HN8RhmyTQYm47ni4pFMhcGFU9Kzq53G3q,5000000000
15rau8784NmsVEirV1x2WfRrk7gMwbcLsU,5000000000
1AbGykgxB1JoYT4mpzgfqyDFkVKja5aU8a,5000000000
1HmE3DjnRmJBxPvXSAZ6UZ5d2rYkxakKh9,5000000000
1KGpr9uoKPKNCmvFWstQYitBmgbX1uXshC,5000000000
1Hw1KmEsvZziTfqkqm2vKH2qJuWXJQRvbK,5000000000
1CDLe9BKFUszWjBWvGu3zjtYGx4JKhNvt2,5000000000
15zzrk3b71DWRBJ3mk36YbLAtUUJnYFbhy,5000000000
1Ta3NyQjWcECpcxqSwzTeWYUC9SPj3cfn,5000000000
156ezyfJEbyjb1mNZDRcdMDUxZ9f8tv6iv,5000000000
1H822SZMV6upNyaLyYtb7tXA32wUc17k3e,5000000000
1BnxTmm8heEHoeVkLFWCdeQGQKd76iBNHJ,5000000000
1AHNsRToQ9BM1cFtEuBG84UUfibxqrXLLg,5000000000
15sVkjojUyRAxYneBEBbzcNujmjP2GXmUS,5000000000
15nfpmGKrYGaJbEPPBMjtYmbxuFhZxhPcy,5000000000
1KhBn9osU4YGV7FctXZGEQpwvRNuQKusZn,5000000000
19g5ocjVJzkEkafsWXVXQrp62trH8nbvQk,5000000000
1MguYSUKFXNGMEKdLhBqtZW1w6CJDq7JzN,5000000000
16AjHB7uFj4VrWZuG8ynhqbcxdgL2UEpMx,5000000000
1Jgo1EohdR9wKfiRMRjVyjrLfeQfdaw2pD,5000000000
13r2nAnabfPPsx2S9turKiHjdTK2qDWPzi,5000000000
1EnFnGMxAjzCaaAxai9nCCkGtn5cG1AXg8,5000000000
16iWiosFJndxWK5yhoY3J11MrESEzc3aYX,5000000000
1MvfqgD9t312zB6BpW91jcLP5eW8s4uXaK,5000000000
14rLQp3ZDF3QcwM6Jm4jdBuegDppBXTge6,5000000000
1BXfjdDJ7Dy43g11ah11z3Do4KFrBuQYTC,5000000000
13h4hAEdiL8PiPP8yec84t2hrC78NZH3uT,5000000000
1KPtyJjLujTujM7ReVDz5CqajruZSL5Qrb,5000000000
1BPvRRXmDgDGttsL39mvtHoMuAPzwuXVFc,5000000000
1HGC8oarXbcH8tPsReZTS3yZzwwtQZ8B53,5000000000
1DBeaAVxXBroBvXo8fPjmS7wtaSQzoNdUG,5000000000
14fwxk68dZHh1Ke2hkXJVv3XHV57yWUfm5,5000000000
19ThKMRpfTWoDKxwkoXc8ZN6BdPmwE8VXu,5000000000
17JfymfQ8JZB8npUMrM15NBfgEVMV7gmLE,5000000000
1Mja4rGvNcwV2ryPCN2aRcp8P7fJqSaoiq,5000000000
1KBDhtU5oHqCuod61RKHnxCkozzvHQVcSH,5000000000
1JnGrMSqdZZUy28sD8mwVqo5kS4Ed1tbMK,5000000000
1KTyMtdGwScS5q9KWHYMkq9tfjaqAd49CA,5000000000
1K1gRHBGRhBT52ykGFumhEPXgceAnphq2G,5000000000
1K6XMPq2T5XpRzf2GCrFiD6aG81brr7Ann,5000000000
17dDtsPyFzxFZVHeUj5EG5qNJbnKzukC8f,5000000000
1KYwrqKXZLjGZdD3hpi9j2tKku4S1CUqC5,5000000000
143emzyyFrMV6A6FhMPJuqcKhFXV4AkC77,5000000000
1F6NLFPK7WraU6BnAg4w3gB8yR3HPbgfvU,5000000000
1AHDKKC1aQh9KPMHBqjE3za3v912qJNL2i,5000000000
1bgGh6ygb7u47tfqpPo6H9ANvBPoF3ez5,5000000000
1NSkGr6gtfy1bSdQ5ystDraSXM68nVj8Pr,5000000000
1FNem6fMSfwygJcJCwZh4NWeBNkPPx5ub7,5000000000
1eu6WKun78hhHQpQ7UgVzr44a6yfhyMh2,5000000000
1BCYJyR2njspRAAWtb8T3AKhUpgZPizvNA,5000000000
1M9MSJV6x9wimw3UY7t4QAZwnnWBtTrdTb,5000000000
1PS8FnmiLK1nvqEKfJxBMMsHnCvoTW37tJ,5000000000
1EGKSGKXKAmDoZu8huuDHCFKmMb5Px2bKC,5000000000
1EvAdijweeY5PxfxzbzBFgjUZvwFaKcVER,5000000000
1GELMAcYWuJ8dbUsvM2KqR6Bw5pugkZTwY,5000000000
12KPt6vw6kcCQGwNQJHz86LA6akdp6BE5T,5000000000
1PTNpWQPppSu76tC2ozzb3jxBrjUwVECG,5000000000
19jhbSYbTDhZa34DKjJN64JUZCytpqRoBS,5000000000
13p7cv72pLnpe3j4rH964ctM1KPg6xa68J,5000000000
1AUxkG2R9dfGhRj8FVsy4wvpEhVC6NSG9d,5000000000
1AwLmEypvmB3eHqZpkDtEmfuPeSEs8Qox5,5000000000
1GmdLKe3r7ws9ANZqJBCEE5Tcxk8Me18tq,5000000000
1Lj9TxJqESt8zC1iM3CRapMMygQd6pygGY,5000000000
1U4QEi5pzUb3ngwwufM5BwEkvgGHTm95c,5000000000
1BrHPvwXzWXkNjdqjRPpDNJm43Dc33yv6U,5000000000
1KNvjBFzTMF1EosqzVeDRk2stEfpmBgscW,5000000000
161LBPqak8MtGt3tLq97FaSi1KyGchCwjS,5000000000
1Mob2GqccG3tZLSP1iyTfjGcvDmFm1584r,5000000000
1APKnriccRx2aUuT7N3rVhXZEYzVFZCikX,5000000000
1CDJN6R2bqhaR9edTzb4CxeguBhtEPo8a6,5000000000
1HcowpgXwPL1XJAGJ9duRKXhd2kjdJCLgQ,5000000000
1M7a1KxDas1ron3hpqXJwLa4pD83DPHDHQ,5000000000
1EGSRdSrnN6vSnNX3rhbtHDFmtzfeRQT6T,5000000000
1Eg8VyWV5TntNzrU2XSzzwEarkgjMMof3s,5000000000
1HzNkJSM7McY8zFRj24pzcqBGWmbZxN3iR,5000000000
16drs82thtXPSzHt8TfTsPuQE1qkp5bAYk,5000000000
12GYb4HkNnKy7hstsNRy6F6ZUep68ztyG8,5000000000
1NrdnFK13gdpgpfnZD499XtSiFDvG1EQxP,5000000000
1PLWgnmGhXc6kV3sHnk2Yx4Qe44NGpmxZj,5000000000
1276KbQUGhi2MDGcUG38BS9K9u56RdqxKD,5000000000
113AquhKMmLL8bn9Efxe5hLSRvNLvFC2uh,5000000000
18Y3T5dq8aDwsd3muGqbjfd7B7ykobTtSH,5000000000
16Kt3uSC8FVjDcyy9HKqyi3dzELmPDM9Jc,5000000000
1TXhB6eeYcEaKZdkjBjwZcrnRV4wShfLi,5000000000
18MQuvddpsqzjhwRM34QbikY9PZnYnv1SJ,5000000000
13mtLjtu64987m8raQ8KFEUkWHyigeyQP5,5000000000
18qiyPRSUMHGad5ZV5ktqcDpH4VomdGGrL,5000000000
1E8RvUi4owE5gEcn16JfdC6YbWTvBvxZCK,5000000000
1DSbWaN2SKFPpHF9pK2bQzNh1vSgaYhdyg,5000000000
18EEXNHBen58sZTejyKeAvFy9qFKbdr4ra,5000000000
1Ni8MPrQxGkzWtz3KcmbCeHnPrLLHQceHj,5000000000
1MN4bvtmwcCNt6JrX27T5ciphfq17Vmv4k,5000000000
13mZtQt2AceYpCmjtkngU6HjfjZd1GEJd9,5000000000
1bhpcbUGysjd2DHRYH2XxBTwW5YMJGbX6,5000000000
1NyREymTGLfmXW5a1Hy82KzMEgCeCQdFL2,5000000000
1BurEbtWrmijPFy9osgpW5qbsWAYeTZo2Y,5000000000
1GRhyjuNDMZFhcnTjZm5Yq5LdLUfLG7s2D,5000000000
115zoWcXavkzRnJZKTTnSuoVkBC47xKLhG,5000000000
13ZuMWdJpsDtBqGoxBqFUxV9NWTZsSEZSQ,5000000000
1D9yQEEkjSMHfcxMr3fCFLKpMmt7QrTzLG,5000000000
1Q63j2UBabpneJgLDSLA5c2Jsd1DPTNKK9,5000000000
1BqbTEBncmBZaUtmbSc74vhy46EbKFbDMq,5000000000
1D6cSA7ApXVny52fV4kkuu4jC5iLyPZ4fU,5000000000
1JUabkmTZy9GmnwpjqDYrwJDvWXLAHd8x3,5000000000
1HodjtEZT7jWJ7HGxtuyQ4PujDK9NCgqgg,5000000000
18kpaFcA7Thd9GuxfgW5VKSo3NTLoPt7AK,5000000000
12hszeGhYnCsFt8Hf7SEFoJJtNjcgWZsRT,5000000000
15Pjv2iKWYDNwerPK5YGbexX8ueXS3AY5Z,5000000000
1HTV83EppuFkSt8ZePsTb3m7F1V7Sn5Fph,5000000000
18nViT8AKvCRohtwKXkDyJ2i14iVd9ruy1,5000000000
17LG4wzMzTyW91WcMMS6JNaosFCUWb8NbG,5000000000
1LbPD4KhKXV6rrJBihQf7tfHRTFa4qmETn,5000000000
1H3F8ToE48dRBnYfJKUiMZU1U5iUPRnncc,5000000000
16GvPRWm9NMwwPqr1SXELSqP97DiWL8VyX,5000000000
1BrLFo1mt8CUfBNV3NcYhEHbeqqiyJLRs2,5000000000
1DDvuxxooaB7WvgmGyGXd8QkEZJPyvmYxZ,5000000000
1EziwXzKZEX8PMSCLzb57VHViF9rwhpjpz,5000000000
1762NXpHwMdLJoes3WjrNsQ3WEUCt9cNh6,5000000000
16BiVkxk66D6DC7jFpwKCEp4JxWL3B2G5E,5000000000
19rG5xCcm2wNXo3F7NUGUgibzxX2ZzxjXa,5000000000
1BJH7EQRwPRh1qWH96SqQFQkL7sfPnDV17,5000000000
158A4xzjJYJMHjyaNv227Hn9oune4v2mVx,5000000000
17YFGYurshtJEjGrMDCqurEvF4qbtTcqkG,5000000000
12wTN1AUE5FZTHAHeP7tC237foGpkdmLQL,5000000000
1NsnvVR2Juzk4G1zXWgsJsFPy1gQ6tTUxY,5000000000
1NjGr4JcessGSDXqTysWmNhx9fLhLrWNZe,5000000000
1KnKvz7UGJWgxPiNuaPXD9kSvsHE7BctEP,5000000000
1APNy5J515ZYkdHinpyHektZTFpC9iVM9p,5000000000
144hSAKfQRbEk63cPAnrZKZ9jjsAjX2fow,5000000000
1FfPULUsNcks35i3YtDrmviMEfFx6FaRnK,5000000000
1CbhfCMvjofqxgZVgoMsBfTUyQ6ocxkbKT,5000000000
1KwTZdwtFA3cocdnewWX6QDt7XsxDkBdUq,5000000000
1NFUL77Ea6MYRfdbArd2ZxhrVWNWh4eVBk,5000000000
191v74TYkxVnTHhbLp3gXUgCMpX8Wo7Vbg,5000000000
19zLcir8Z8dXRQRHhyW4XtQ9HcjUPTM4XA,5000000000
1CHfchGGJn7BKUjSMtYwwttsyWmUdsLftA,5000000000
14VXVea1DJnDQwxAiQY3XpSBAyHSjYwoSX,5000000000
1GgQatYh8LpFpfRCVxP1ZWmRaGViqRkNDa,5000000000
1NuCsJA8fUL11e82TnsjNGVuNhx9qvPCEr,5000000000
1Q2xG1wfJ39va2ygGRd1tA2xdPsERQa4oQ,5000000000
1DbmzEgX5WE5wWgTYbWJbyokYDRx1QCgZ,5000000000
128DvCTjW4p9M6F6cKxSVZLSaFUPTMqiyb,5000000000
12MfZDGgnve1nV2XxhgA23mSZupn8wgrYU,5000000000
1ExkM77eadKX8tHoZkVYu1pizCjDxvgdsw,5000000000
1JoiKZz2QRd47ARtcYgvgxC9jhnre9aphv,5000000000
1PoF5phT1e5ejtGob8EgAM8mk7MK9Ztujs,5000000000
18xModuQVNTN7SpWA6mVXprvKCMB5UJ4VK,5000000000
1DtJB7cGYYrbbGJGH3PFNd2HakfGgqNKat,5000000000
14AHKRsQxNqo7HKfFHae1HeUHN5D5muv1x,5000000000
124kCW6FbMLELVDGKxXf5YyeKMYK5diktQ,5000000000
1EBce5AYCz8rFmi1xEdFH6njxdsomhbpaN,5000000000
1FggD4rgMLLLPK7BTbAgkTocqK4k1v5XKu,5000000000
148RFezzPeCCRbFGMVWdWWmJq4sCQEJAg3,5000000000
15erDVgznEZSazqowQDE4uYFbGymiwe9B4,5000000000
1EGMHgq4PCguobFj9Rxb1reau8q8WwG4qB,5000000000
1MWdw928JjMGUEeoWc5Pc43soo8j19zpxk,5000000000
1CwRJXyBDn9gt7cGy2PLqPhT2uR4k2YJFZ,5000000000
155e9WkjX3L4nMTaFAi2TjcBPazoprkGdg,5000000000
152oc3t83aY14k9c1vKWnA4jJRrGdJS29o,5000000000
1ATAhWKXPUQQV3FBDzdzYh9W3qeyj7Y2EX,5000000000
18F6SAyUixGXZYBaKdxKyewNYAZ9jpRgbJ,5000000000
12HttFph45BUVg4s8HewSipkUQqyenHKrF,5000000000
1LzDjbJspKMyNfCjUm1KCkx3y3wg5BpJGG,5000000000
18nZ37DH7TN3BXaWVDf5wtvFCJXHQFK4xF,5000000000
1F4aJY6TfG98JMQ2yGjWhHGJjahiKyNz3o,5000000000
1AsGrUMderAyejkVVmm5UGe7H6zLfQK2h7,5000000000
1HofNELrKaTfhbXmbMTnCsJDxLP7v9jV6z,5000000000
17zmkaxtFiUxriR8eLKypSxWxyauAWyAya,5000000000
1KPm9FndLX24Qw6gTJqnirxrW7YhYf7sFd,5000000000
1Q4nZL3TbL7CtNvpAwFEPo2hMfveA9L9sW,5000000000
1ESC7LmQDQk6wCyAjwpYZUG1xerF29Zfwu,5000000000
17x6rY6GGMAXWFnFhhrYG18vSyAT2Mxcg8,5000000000
1Cu7ZU4mvRgfyz6cqWiTV9KhYzwUXZBnwc,5000000000
18NfZ4cMJSGk81aneRJcX1V622FmR3aihD,5000000000
12DbtndhooYzoCsGV69kA6HwBbhEvi9Qtp,5000000000
1GDCEtSskgh3qTNuz7H3soHbjwx9WtMvww,5000000000
1N4PDV44s3YmyzyCmh2ccSALG6M7LQ6RqV,5000000000
17mRvckhqx4XH2YEVumkZT4gNav861rums,5000000000
1JGhR1JxgFe4LA83zsVvawNUCBUp6bft5w,5000000000
12AcGGTvySaEVKokwYjKdgEyegaWz2X7yc,5000000000
1D2n1HEymdRU1urmJ9c4PUP463VfyuTotx,5000000000
1K8xqRvtiFsXdwgViEa9XpYxwWqFjTH21S,5000000000
15fiDyYj8Yqd4Aw8mYueZBG6Z79Z5hfDob,5000000000
193roh8pHzQm1PhApyHE8BEAdCgSzSPEr3,5000000000
13PhcwBojZzNqCdzxVDpJACbXJsRyYuM4C,5000000000
1G3Xsa7K3W4G9uYDGTCjgk6CCeQxZKb8nw,5000000000
1CzKBgfx9wuHpcGp5zz8oujDjbkSVqzr7c,5000000000
1FzBu3DtnmsgjxjFXfwekfKs7ZFRRZZtz7,5000000000
121qEfRnksyvYDBnWzLWtTbxXyhFaXSY8b,5000000000
1BDaaMbtv7NVtBtaoUMiMd7KvBF4xNGBAY,5000000000
1Cz4xoSThkGHbpATXDNGZWRt6fp6ymhSxD,5000000000
18LAHXnFWU7afX4ZXg8wNUrxQvV1Fh9L1w,5000000000
1FU6BwnmyX2pCy2yoW2VbMPZmjSAcL5zeu,5000000000
12dvu45wgCmX5b3ERmkbCifDmfXyi66C23,5000000000
17ZDNskomMJrXeQBQoS19PKhUp3Hns1UkR,5000000000
1GjAS3AoM8BYRB8PYZ3iQgKzjvgRE94cWg,5000000000
1LjzotnDbFEyaPFAhTPBUEDffVFtKjCnCm,5000000000
1KJDqXGoX2qGXxxYZf7ei8kv5MVZU2ueTp,5000000000
18sHiaCitoTjbcfPPW311MCuWxn53NtxbT,5000000000
13CBdMmBqGRBaT2ZY8JNeN1V5bKBX8Xxfj,5000000000
1EagtoBTycCy9Z2ARG1DFhWPvUXuL2peoC,5000000000
13G3c4QFDRUYaWPMH9JBRJHhVi9FwgHXda,5000000000
16DDQUFBN823xJFGno6eEz6sTZCsTR7csr,5000000000
16DbzD7NRwHn6bYahGLMjVsWoQVAToEZwW,5000000000
17d1Qwd6dbpGvUxYfHZv9mEXUJoVny8S3X,5000000000
145u7nc3qDsdTuSZw5uAT9e4P3mSkF1uwU,5000000000
1LNGFY4dGkiL6Dqvufn5fABaqDFEn3esV4,5000000000
1DHDYTdRqnxaNBfAid5eisz1ohXerd7WaP,5000000000
1CENfHAFLGz4D6jvjMVkTcYPUcSiPqVud9,5000000000
1TwyU3mDdW3k27TgnB9byi2FUNo4REYYd,5000000000
16WaJFs5eLi9motsEtipWEGJ7FGiDzLDQH,5000000000
1ANnCHiS1WnVv3HUGUVD8tpckkoNv1gDNb,5000000000
13KtDDyRi8LDXFp4wyS8EmBnhvMDwagZWr,5000000000
19v1hWMVUzrdkwM5RWRBrzoewk73S4iuW2,5000000000
12vKVeWcnTAkzJuNcACUNCEDvLsh79TSHF,5000000000
